GEOID10,COUNTYFP10,POP,WHITE,RRATIO,HS_POP,is_school,enrollment,borders,POS
420454018001,045,1617.0,611.0,0.3778602350030921,56.0,True,1462,"['420454019002', '420454018003', '420454008021', '420454018002', '420454003023', '420454008011', '420454019001']","('+39.9477736', '-075.2728757')"
420454019002,045,585.0,520.0,0.8888888888888888,20.0,False,0,"['420454018001', '420454018003', '420454019003', '420454019004', '420454019001']","('+39.9421264', '-075.2767574')"
420454021003,045,1207.0,30.0,0.024855012427506214,42.0,False,0,"['420454021004', '420454022002', '420454023001', '420454021001', '420454021002', '420454026001', '420454022001']","('+39.9304259', '-075.2553121')"
420454018003,045,1354.0,578.0,0.42688330871491875,47.0,False,0,"['420454018001', '420454019002', '420454020001', '420454019003', '420454018002', '420454003023', '420454003021']","('+39.9414578', '-075.2695901')"
420454020001,045,686.0,294.0,0.42857142857142855,24.0,False,0,"['420454018003', '420454033002', '420454020002', '420454019003', '420454032001', '420454033003', '420454003023', '420454033001', '420454003021']","('+39.9375355', '-075.2697920')"
420454032002,045,999.0,748.0,0.7487487487487487,35.0,False,0,"['420454031032', '420454032004', '420454032003', '420454032001', '420454016001', '420454031031', '420454026002', '420454031012', '420454016002']","('+39.9224166', '-075.2816437')"
420454025001,045,1596.0,0.0,0.0,55.0,False,0,"['420454025003', '420454031031', '420454025002', '420454026002', '420454026001', '420454031041']","('+39.9201797', '-075.2611345')"
420454024003,045,771.0,142.0,0.18417639429312582,27.0,False,0,"['420454028002', '420454027002', '420454024002', '420454028001', '420454025003']","('+39.9149972', '-075.2586593')"
420454032004,045,1048.0,554.0,0.5286259541984732,36.0,False,0,"['420454032002', '420454033004', '420454032003', '420454032001', '420454015022', '420454033003', '420454015024']","('+39.9219427', '-075.2930673')"
420454032003,045,1037.0,939.0,0.90549662487946,36.0,False,0,"['420454031032', '420454032002', '420454032004', '420454032001', '420454015024', '420454030022', '420454030021', '420454031012']","('+39.9186844', '-075.2901595')"
420454027002,045,852.0,146.0,0.17136150234741784,30.0,False,0,"['420454024003', '420454028002', '420454027001', '420454024002', '420454028003', '420454029001']","('+39.9098837', '-075.2552388')"
420454020002,045,1774.0,661.0,0.37260428410372043,61.0,False,0,"['420454020001', '420454032001', '420454016001', '420454033003', '420454022002', '420454022001', '420454003021']","('+39.9345240', '-075.2732619')"
420454019003,045,930.0,383.0,0.4118279569892473,32.0,False,0,"['420454019002', '420454018003', '420454020001', '420454033002', '420454019004', '420454014024', '420454033001']","('+39.9382189', '-075.2795862')"
420454019005,045,865.0,461.0,0.5329479768786127,30.0,False,0,"['420454014021', '420454014022', '420454008022', '420454019004', '420454014023', '420454019001', '420454008023']","('+39.9432173', '-075.2858084')"
420454027001,045,1702.0,234.0,0.13748531139835488,59.0,False,0,"['420454027002', '420454024002', '420454024001']","('+39.9137229', '-075.2509289')"
420454018002,045,1148.0,189.0,0.16463414634146342,40.0,False,0,"['420454018001', '420454018003', '420454003023']","('+39.9461896', '-075.2691435')"
420454019004,045,816.0,377.0,0.46200980392156865,28.0,False,0,"['420454019002', '420454019003', '420454019005', '420454014023', '420454019001', '420454014024']","('+39.9403505', '-075.2844139')"
420454021004,045,1374.0,149.0,0.10844250363901019,48.0,False,0,"['420454021003', '420454023001', '420454021001', '420454021002']","('+39.9323963', '-075.2483638')"
420454032001,045,1072.0,592.0,0.5522388059701493,37.0,False,0,"['420454020001', '420454032002', '420454033004', '420454032004', '420454032003', '420454020002', '420454016001', '420454033003', '420454016002']","('+39.9266064', '-075.2858792')"
420454024002,045,1291.0,63.0,0.048799380325329204,45.0,False,0,"['420454024003', '420454027002', '420454027001', '420454024001', '420454025003', '420454025002']","('+39.9156934', '-075.2544539')"
420454017001,045,2678.0,578.0,0.21583271097834206,93.0,False,0,"['420454003012', '420454003022', '420454003023', '420454003021']","('+39.9439707', '-075.2607999')"
420454022002,045,1244.0,289.0,0.23231511254019294,43.0,False,0,"['420454021003', '420454020002', '420454016001', '420454026002', '420454026001', '420454022001', '420454016002']","('+39.9299942', '-075.2685783')"
420454024001,045,1272.0,64.0,0.050314465408805034,44.0,False,0,"['420454027001', '420454024002', '420454023003', '420454025002']","('+39.9180578', '-075.2498600')"
420454023001,045,1027.0,58.0,0.05647517039922103,36.0,False,0,"['420454021003', '420454021004', '420454023003', '420454023002', '420454021001', '420454025002', '420454026001']","('+39.9274485', '-075.2488373')"
420454025003,045,920.0,94.0,0.10217391304347827,32.0,False,0,"['420454025001', '420454024003', '420454024002', '420454028001', '420454025002', '420454031041']","('+39.9171036', '-075.2606651')"
420454019001,045,853.0,246.0,0.28839390386869873,30.0,False,0,"['420454018001', '420454019002', '420454008021', '420454008022', '420454019005', '420454019004']","('+39.9453508', '-075.2795593')"
420454023003,045,1808.0,18.0,0.00995575221238938,63.0,False,0,"['420454024001', '420454023001', '420454023002', '420454025002']","('+39.9216709', '-075.2513103')"
420454023002,045,468.0,25.0,0.053418803418803416,16.0,False,0,"['420454023001', '420454023003']","('+39.9241602', '-075.2487710')"
420454021001,045,1522.0,57.0,0.03745072273324573,53.0,False,0,"['420454021003', '420454021004', '420454023001', '420454021002', '420454003021']","('+39.9381028', '-075.2437969')"
420454021002,045,1788.0,137.0,0.07662192393736018,62.0,False,0,"['420454021003', '420454021004', '420454021001', '420454022001', '420454003021']","('+39.9366143', '-075.2516611')"
420454025002,045,976.0,106.0,0.10860655737704918,34.0,False,0,"['420454025001', '420454024002', '420454024001', '420454023001', '420454025003', '420454023003', '420454026001']","('+39.9211765', '-075.2560419')"
420454026002,045,1521.0,416.0,0.27350427350427353,53.0,False,0,"['420454032002', '420454025001', '420454022002', '420454031031', '420454026001', '420454016002']","('+39.9224657', '-075.2688965')"
420454026001,045,2352.0,655.0,0.27848639455782315,81.0,False,0,"['420454021003', '420454025001', '420454022002', '420454023001', '420454025002', '420454026002']","('+39.9258310', '-075.2623476')"
420454022001,045,1049.0,36.0,0.034318398474737846,36.0,False,0,"['420454021003', '420454020002', '420454022002', '420454021002', '420454003021']","('+39.9352745', '-075.2606322')"
420454074043,045,1141.0,898.0,0.7870289219982471,60.0,False,0,"['420454045001', '420454074042', '420454041014', '420454076004', '420454108001', '420454044001']","('+39.8793082', '-075.3566423')"
420454076005,045,602.0,555.0,0.9219269102990033,32.0,False,0,"['420454076006', '420454078061', '420454076002', '420454076001', '420454078062']","('+39.9034826', '-075.3454900')"
420454074012,045,784.0,751.0,0.9579081632653061,41.0,False,0,"['420454078013', '420454075021', '420454074041', '420454074013', '420454074011', '420454074014', '420454076001']","('+39.9092277', '-075.3665583')"
420454074041,045,1214.0,1029.0,0.8476112026359144,64.0,False,0,"['420454074012', '420454074013', '420454108007', '420454074042', '420454108006', '420454076004', '420454076001', '420454108001']","('+39.8980953', '-075.3653409')"
420454074013,045,937.0,846.0,0.9028815368196371,50.0,False,0,"['420454074012', '420454074041', '420454074014', '420454079022', '420454108006']","('+39.9068318', '-075.3771870')"
420454074011,045,1097.0,1027.0,0.9361896080218779,58.0,False,0,"['420454078013', '420454075021', '420454078011', '420454074012', '420454078014', '420454079032', '420454080023']","('+39.9189702', '-075.3694919')"
420454108004,045,712.0,580.0,0.8146067415730337,38.0,False,0,"['420454108007', '420454108002', '420454108001']","('+39.8797951', '-075.3762293')"
420454108007,045,1097.0,607.0,0.5533272561531449,58.0,False,0,"['420454074041', '420454108004', '420454074042', '420454108002', '420454108006', '420454108005', '420454108001']","('+39.8869015', '-075.3754705')"
420454076006,045,1020.0,932.0,0.9137254901960784,54.0,False,0,"['420454076005', '420454076003', '420454076004', '420454076001', '420454078062']","('+39.8995229', '-075.3468044')"
420454074014,045,1043.0,566.0,0.5426653883029722,55.0,False,0,"['420454075021', '420454074012', '420454074013', '420454079022']","('+39.9094737', '-075.3832635')"
420454074042,045,666.0,656.0,0.984984984984985,35.0,False,0,"['420454074043', '420454074041', '420454108007', '420454041014', '420454076004', '420454076001', '420454108001']","('+39.8879156', '-075.3622225')"
420454076003,045,679.0,477.0,0.7025036818851251,36.0,False,0,"['420454076006', '420454106022', '420454041012', '420454076004', '420454041011', '420454078062']","('+39.8962617', '-075.3433233')"
420454106024,045,729.0,658.0,0.9026063100137174,39.0,False,0,"['420454106021', '420454106023', '420454106022', '420454077002']","('+39.9009485', '-075.3274224')"
420454108002,045,1720.0,1397.0,0.8122093023255814,91.0,False,0,"['420454062011', '420454108004', '420454108007', '420454108003', '420454045004', '420454062021', '420454062024', '420454108005', '420454108001']","('+39.8792040', '-075.3802672')"
420454108003,045,569.0,513.0,0.9015817223198594,30.0,False,0,"['420454108002', '420454045004', '420454108001']","('+39.8765455', '-075.3706623')"
420454108006,045,1402.0,1200.0,0.8559201141226819,74.0,True,1149,"['420454074041', '420454074013', '420454108007', '420454071022', '420454079022', '420454108005']","('+39.8936278', '-075.3744315')"
420454076002,045,1055.0,926.0,0.8777251184834123,56.0,False,0,"['420454078013', '420454076005', '420454078061', '420454076001', '420454078062']","('+39.9094003', '-075.3461485')"
420454076004,045,1313.0,1036.0,0.789032749428789,69.0,False,0,"['420454074043', '420454074041', '420454041013', '420454076006', '420454074042', '420454076003', '420454041012', '420454041014', '420454076001']","('+39.8925088', '-075.3523365')"
420454076001,045,1635.0,1282.0,0.7840978593272171,86.0,False,0,"['420454078013', '420454076005', '420454074012', '420454074041', '420454076006', '420454074042', '420454076002', '420454076004']","('+39.9039829', '-075.3550237')"
420454108005,045,932.0,805.0,0.8637339055793991,49.0,False,0,"['420454108007', '420454071022', '420454071023', '420454108002', '420454108006', '420454062021']","('+39.8947491', '-075.3851803')"
420454108001,045,1372.0,1336.0,0.9737609329446064,73.0,False,0,"['420454074043', '420454045001', '420454074041', '420454108004', '420454108007', '420454074042', '420454108002', '420454108003', '420454045004', '420454044001']","('+39.8788233', '-075.3672961')"
420454003014,045,1466.0,155.0,0.10572987721691678,59.0,False,0,"['420454003012', '420454003013', '420454105004', '420454004013', '420454004012', '420454003011', '420454003023', '420454008011']","('+39.9524760', '-075.2592018')"
420454003012,045,1403.0,317.0,0.22594440484675696,56.0,False,0,"['420454003014', '420454003013', '420454003022', '420454003011', '420454017001', '420454003023', '420454003021']","('+39.9490503', '-075.2604425')"
420454014021,045,485.0,391.0,0.8061855670103093,19.0,False,0,"['420454014022', '420454019005', '420454014023', '420454014012', '420454014011', '420454008023']","('+39.9412606', '-075.2940166')"
420454014022,045,1227.0,808.0,0.658516707416463,49.0,False,0,"['420454014021', '420454019005', '420454014023']","('+39.9401607', '-075.2920133')"
420454011012,045,793.0,771.0,0.9722572509457755,32.0,False,0,"['420454010001', '420454007005', '420454011011', '420454011013', '420454006003']","('+39.9579531', '-075.2909769')"
420454012003,045,753.0,564.0,0.749003984063745,30.0,False,0,"['420454010001', '420454012004', '420454012002', '420454013021', '420454010002', '420454011033', '420454013011']","('+39.9489229', '-075.3124548')"
420454010001,045,1189.0,1105.0,0.9293523969722456,47.0,False,0,"['420454011012', '420454012003', '420454007005', '420454011042', '420454011043', '420454011013', '420454013021', '420454010002', '420454009001', '420454011033', '420454013011']","('+39.9534617', '-075.2954144')"
420454033005,045,945.0,521.0,0.5513227513227513,38.0,False,0,"['420454033004', '420454033002', '420454015012', '420454015021', '420454033003', '420454033001', '420454033006']","('+39.9284625', '-075.3014628')"
420454012004,045,1058.0,840.0,0.7939508506616257,42.0,False,0,"['420454012003', '420454012002', '420454078021', '420454012001', '420454078044', '420454078022', '420454013011']","('+39.9482249', '-075.3214549')"
420454033004,045,1979.0,1607.0,0.8120262758969177,79.0,False,0,"['420454033005', '420454032004', '420454015021', '420454032001', '420454015022', '420454033003']","('+39.9260982', '-075.2963637')"
420454007002,045,2053.0,1087.0,0.5294690696541646,82.0,False,0,"['420454007004', '420454004021', '420454007003', '420454004023', '420454005004', '420454007001']","('+39.9605975', '-075.2662398')"
420454007005,045,695.0,529.0,0.7611510791366907,28.0,True,3625,"['420454011012', '420454010001', '420454008021', '420454011011', '420454007004', '420454007003', '420454008011', '420454006003', '420454006005', '420454009001']","('+39.9569813', '-075.2812826')"
420454008021,045,1404.0,461.0,0.32834757834757833,56.0,False,0,"['420454018001', '420454007005', '420454008022', '420454008011', '420454019001', '420454009001']","('+39.9501192', '-075.2797889')"
420454033002,045,1799.0,1165.0,0.6475819899944414,72.0,False,0,"['420454033005', '420454020001', '420454019003', '420454033003', '420454033001']","('+39.9311494', '-075.2915628')"
420454011044,045,719.0,618.0,0.8595271210013908,29.0,False,0,"['420454011042', '420454011043', '420454011032', '420454093002', '420454011041']","('+39.9602086', '-075.3049325')"
420454011042,045,1034.0,847.0,0.8191489361702128,41.0,False,0,"['420454010001', '420454011044', '420454011011', '420454011043', '420454011013', '420454011041']","('+39.9599838', '-075.2991407')"
420454012002,045,784.0,698.0,0.8903061224489796,31.0,False,0,"['420454012003', '420454012004', '420454012001', '420454011031', '420454010002', '420454011033']","('+39.9508680', '-075.3153065')"
420454011011,045,1431.0,863.0,0.6030747728860937,57.0,False,0,"['420454011012', '420454007005', '420454011042', '420454006002', '420454011013', '420454006003', '420454011041']","('+39.9606351', '-075.2912540')"
420454013022,045,1474.0,1286.0,0.8724559023066486,59.0,False,0,"['420454014012', '420454013021', '420454014011', '420454013011']","('+39.9437525', '-075.3059031')"
420454003013,045,2135.0,131.0,0.06135831381733021,85.0,False,0,"['420454003014', '420454003012', '420454003011']","('+39.9508877', '-075.2585911')"
420454015012,045,1979.0,1793.0,0.9060131379484588,79.0,False,0,"['420454033005', '420454078031', '420454015011', '420454078041', '420454015021', '420454078043', '420454078051', '420454033006']","('+39.9297370', '-075.3086541')"
420454015011,045,1381.0,1254.0,0.9080376538740044,55.0,False,0,"['420454015012', '420454078041', '420454014012', '420454078044', '420454033001', '420454033006', '420454013011']","('+39.9365117', '-075.3047876')"
420454012001,045,960.0,838.0,0.8729166666666667,38.0,False,0,"['420454012004', '420454012002', '420454078021', '420454011031', '420454095002', '420454078022', '420454011033', '420454095004']","('+39.9516759', '-075.3242685')"
420454015023,045,1165.0,689.0,0.5914163090128756,47.0,False,0,"['420454030012', '420454015021', '420454015022', '420454040031', '420454015024', '420454078051', '420454030021']","('+39.9158765', '-075.3081482')"
420454008022,045,750.0,547.0,0.7293333333333333,30.0,False,0,"['420454008021', '420454019005', '420454019001', '420454009001', '420454008023']","('+39.9478790', '-075.2850189')"
420454007004,045,1382.0,352.0,0.25470332850940663,55.0,False,0,"['420454007002', '420454007005', '420454007003', '420454007001', '420454006005']","('+39.9599800', '-075.2734253')"
420454105004,045,1371.0,27.0,0.019693654266958426,55.0,False,0,"['420454003014', '420454004011', '420454105002', '420454105003', '420454004012', '420454003011', '420454105005']","('+39.9560589', '-075.2554403')"
420454003022,045,1672.0,208.0,0.12440191387559808,67.0,False,0,"['420454003012', '420454017001', '420454003021']","('+39.9470113', '-075.2570819')"
420454011043,045,714.0,632.0,0.8851540616246498,29.0,False,0,"['420454010001', '420454011044', '420454011042', '420454011032', '420454011033']","('+39.9562107', '-075.3018072')"
420454011031,045,957.0,806.0,0.8422152560083594,38.0,False,0,"['420454012002', '420454012001', '420454095002', '420454011032', '420454093002', '420454011033', '420454095004']","('+39.9563698', '-075.3159146')"
420454006002,045,1318.0,1106.0,0.8391502276176024,53.0,False,0,"['420454011011', '420454006001', '420454090002', '420454006003', '420454011041', '420454006004']","('+39.9652875', '-075.2894544')"
420454011013,045,880.0,687.0,0.7806818181818181,35.0,False,0,"['420454011012', '420454010001', '420454011042', '420454011011', '420454011041']","('+39.9592645', '-075.2956162')"
420454005001,045,1218.0,426.0,0.3497536945812808,49.0,False,0,"['420454005003', '420454005004', '420454005002', '420454007001', '420454006005']","('+39.9651008', '-075.2699996')"
420454006001,045,807.0,360.0,0.44609665427509293,32.0,False,0,"['420454006002', '420454006003', '420454005002', '420454006005', '420454006004']","('+39.9675426', '-075.2845243')"
420454005003,045,905.0,152.0,0.16795580110497238,36.0,False,0,"['420454005001', '420454005002', '420454006005']","('+39.9664695', '-075.2746493')"
420454004021,045,715.0,139.0,0.1944055944055944,29.0,False,0,"['420454007002', '420454004011', '420454007003', '420454004022', '420454004023', '420454005004']","('+39.9596520', '-075.2638101')"
420454015021,045,1558.0,642.0,0.4120667522464698,62.0,False,0,"['420454033005', '420454078031', '420454033004', '420454015012', '420454015023', '420454015022', '420454078051']","('+39.9237754', '-075.3051808')"
420454014023,045,896.0,733.0,0.8180803571428571,36.0,False,0,"['420454014021', '420454014022', '420454019005', '420454019004', '420454014012', '420454014024', '420454033001']","('+39.9364286', '-075.2927181')"
420454015022,045,762.0,602.0,0.7900262467191601,30.0,False,0,"['420454033004', '420454032004', '420454015023', '420454015021', '420454015024']","('+39.9201242', '-075.3024922')"
420454014012,045,961.0,687.0,0.7148803329864725,38.0,False,0,"['420454014021', '420454013022', '420454015011', '420454014023', '420454014011', '420454033001', '420454013011']","('+39.9378877', '-075.2998074')"
420454004011,045,1200.0,267.0,0.2225,48.0,False,0,"['420454105004', '420454004021', '420454004022', '420454105003', '420454005004', '420454004012']","('+39.9589760', '-075.2605874')"
420454007003,045,656.0,217.0,0.3307926829268293,26.0,False,0,"['420454007002', '420454007005', '420454007004', '420454004021', '420454004023', '420454008011', '420454004024', '420454007001']","('+39.9572761', '-075.2739242')"
420454004013,045,1664.0,303.0,0.18209134615384615,66.0,False,0,"['420454003014', '420454004022', '420454004012', '420454008011', '420454004024']","('+39.9535129', '-075.2649499')"
420454105002,045,813.0,191.0,0.23493234932349324,32.0,False,0,"['420454105004', '420454105001', '420454105003', '420454003011', '420454105005']","('+39.9604103', '-075.2514536')"
420454105001,045,1287.0,236.0,0.18337218337218336,51.0,False,0,"['420454105002', '420454105003', '420454005004']","('+39.9637348', '-075.2526154')"
420454004022,045,1800.0,294.0,0.16333333333333333,72.0,False,0,"['420454004021', '420454004011', '420454004013', '420454004023', '420454004012', '420454004024']","('+39.9560442', '-075.2662641')"
420454016001,045,852.0,455.0,0.534037558685446,34.0,False,0,"['420454032002', '420454020002', '420454032001', '420454022002', '420454016002']","('+39.9296497', '-075.2783630')"
420454105003,045,739.0,36.0,0.04871447902571042,29.0,False,0,"['420454105004', '420454004011', '420454105002', '420454105001', '420454005004', '420454105005']","('+39.9599987', '-075.2569980')"
420454004023,045,1246.0,405.0,0.32504012841091495,50.0,False,0,"['420454007002', '420454004021', '420454007003', '420454004022', '420454004024']","('+39.9570682', '-075.2677807')"
420454033003,045,434.0,288.0,0.663594470046083,17.0,False,0,"['420454033005', '420454020001', '420454033004', '420454032004', '420454033002', '420454020002', '420454032001']","('+39.9294066', '-075.2889570')"
420454005004,045,961.0,20.0,0.02081165452653486,38.0,False,0,"['420454007002', '420454005001', '420454004021', '420454004011', '420454105001', '420454105003', '420454005002', '420454007001']","('+39.9638965', '-075.2616910')"
420454004012,045,2178.0,376.0,0.17263544536271808,87.0,False,0,"['420454003014', '420454105004', '420454004011', '420454004013', '420454004022', '420454003011']","('+39.9554582', '-075.2612939')"
420454003011,045,1336.0,81.0,0.06062874251497006,53.0,False,0,"['420454003014', '420454003012', '420454003013', '420454105004', '420454105002', '420454004012', '420454003021']","('+39.9533601', '-075.2534171')"
420454015024,045,723.0,591.0,0.8174273858921162,29.0,False,0,"['420454032004', '420454032003', '420454015023', '420454030012', '420454015022', '420454030021']","('+39.9163107', '-075.3000274')"
420454003023,045,1387.0,365.0,0.2631578947368421,55.0,False,0,"['420454018001', '420454003014', '420454003012', '420454018003', '420454020001', '420454018002', '420454017001', '420454008011', '420454003021']","('+39.9450890', '-075.2658400')"
420454008011,045,2425.0,177.0,0.07298969072164949,97.0,False,0,"['420454018001', '420454003014', '420454007005', '420454008021', '420454007003', '420454004013', '420454003023', '420454004024']","('+39.9527732', '-075.2730649')"
420454004024,045,837.0,53.0,0.06332138590203107,33.0,False,0,"['420454007003', '420454004013', '420454004022', '420454004023', '420454008011']","('+39.9544657', '-075.2693500')"
420454006003,045,967.0,465.0,0.4808686659772492,39.0,False,0,"['420454011012', '420454007005', '420454011011', '420454006002', '420454006001', '420454006005']","('+39.9620295', '-075.2846010')"
420454105005,045,1092.0,59.0,0.05402930402930403,44.0,False,0,"['420454105004', '420454105002', '420454105003']","('+39.9586658', '-075.2538881')"
420454005002,045,1303.0,609.0,0.4673829623944743,52.0,False,0,"['420454005001', '420454006001', '420454005003', '420454089001', '420454005004', '420454089002', '420454006005', '420454006004']","('+39.9695272', '-075.2786320')"
420454013021,045,1333.0,985.0,0.7389347336834209,53.0,False,0,"['420454012003', '420454010001', '420454013022', '420454010002', '420454014011', '420454009001', '420454008023', '420454013011']","('+39.9464434', '-075.3008202')"
420454007001,045,1317.0,277.0,0.21032649962034927,53.0,False,0,"['420454007002', '420454007004', '420454005001', '420454007003', '420454005004', '420454006005']","('+39.9621425', '-075.2689633')"
420454014024,045,1143.0,596.0,0.5214348206474191,46.0,False,0,"['420454019003', '420454019004', '420454014023', '420454033001']","('+39.9365226', '-075.2895719')"
420454006005,045,1067.0,636.0,0.5960637300843487,43.0,False,0,"['420454007005', '420454007004', '420454005001', '420454006001', '420454005003', '420454006003', '420454005002', '420454007001']","('+39.9632860', '-075.2769898')"
420454010002,045,671.0,410.0,0.6110283159463488,27.0,False,0,"['420454012003', '420454010001', '420454012002', '420454013021', '420454011033', '420454013011']","('+39.9510967', '-075.3061302')"
420454014011,045,1089.0,844.0,0.7750229568411386,43.0,False,0,"['420454014021', '420454013022', '420454014012', '420454013021', '420454008023']","('+39.9415462', '-075.2985745')"
420454033001,045,676.0,594.0,0.878698224852071,27.0,False,0,"['420454033005', '420454020001', '420454033002', '420454015011', '420454019003', '420454014023', '420454014012', '420454014024', '420454033006']","('+39.9331392', '-075.2954026')"
420454009001,045,1562.0,1211.0,0.7752880921895007,62.0,False,0,"['420454010001', '420454007005', '420454008021', '420454008022', '420454013021', '420454008023']","('+39.9505706', '-075.2905090')"
420454008023,045,1615.0,1204.0,0.7455108359133127,64.0,False,0,"['420454014021', '420454008022', '420454019005', '420454013021', '420454014011', '420454009001']","('+39.9449292', '-075.2914575')"
420454011032,045,1649.0,1057.0,0.6409945421467557,66.0,False,0,"['420454011044', '420454011043', '420454011031', '420454095002', '420454093002', '420454011033']","('+39.9575338', '-075.3091770')"
420454033006,045,847.0,847.0,1.0,34.0,False,0,"['420454033005', '420454015012', '420454015011', '420454033001']","('+39.9317375', '-075.3036910')"
420454011041,045,1619.0,1308.0,0.8079061148857319,65.0,False,0,"['420454011044', '420454011042', '420454011011', '420454006002', '420454011013', '420454090002', '420454093002']","('+39.9643521', '-075.2971882')"
420454011033,045,968.0,883.0,0.9121900826446281,39.0,False,0,"['420454012003', '420454010001', '420454012002', '420454012001', '420454011043', '420454011031', '420454010002', '420454011032']","('+39.9534425', '-075.3084960')"
420454006004,045,295.0,100.0,0.3389830508474576,12.0,False,0,"['420454090001', '420454006002', '420454006001', '420454090002', '420454089002', '420454005002']","('+39.9697145', '-075.2891697')"
420454016002,045,960.0,479.0,0.49895833333333334,38.0,False,0,"['420454032002', '420454032001', '420454016001', '420454022002', '420454031031', '420454026002']","('+39.9258888', '-075.2749639')"
420454013011,045,2404.0,1213.0,0.5045757071547421,96.0,False,0,"['420454012003', '420454010001', '420454012004', '420454013022', '420454015011', '420454014012', '420454013021', '420454078044', '420454010002', '420454078022']","('+39.9452890', '-075.3135893')"
420454003021,045,521.0,54.0,0.1036468330134357,21.0,False,0,"['420454003012', '420454018003', '420454020001', '420454020002', '420454003022', '420454003011', '420454017001', '420454003023', '420454021001', '420454021002', '420454022001']","('+39.9430496', '-075.2553582')"
420454078013,045,891.0,748.0,0.8395061728395061,40.0,False,0,"['420454078011', '420454074012', '420454074011', '420454078061', '420454076002', '420454076001', '420454078012', '420454078033']","('+39.9129335', '-075.3534063')"
420454078025,045,1062.0,1062.0,1.0,47.0,False,0,"['420454078011', '420454078024', '420454078021', '420454078014', '420454080023', '420454078022']","('+39.9362665', '-075.3486452')"
420454078011,045,979.0,902.0,0.9213483146067416,44.0,False,0,"['420454078013', '420454078025', '420454078023', '420454078024', '420454078014', '420454074011', '420454078012', '420454078033']","('+39.9234519', '-075.3505581')"
420454078031,045,799.0,673.0,0.8423028785982478,36.0,False,0,"['420454015012', '420454015021', '420454078043', '420454078051', '420454078052', '420454078034']","('+39.9268617', '-075.3159127')"
420454078023,045,599.0,598.0,0.998330550918197,27.0,True,1200,"['420454078011', '420454078042', '420454078024', '420454078032', '420454078012', '420454078034', '420454078022', '420454078033']","('+39.9297058', '-075.3358254')"
420454078042,045,1271.0,1176.0,0.925255704169945,57.0,False,0,"['420454078023', '420454078043', '420454078044', '420454078034', '420454078022']","('+39.9358028', '-075.3257407')"
420454078024,045,1052.0,1020.0,0.9695817490494296,47.0,False,0,"['420454078025', '420454078011', '420454078023', '420454078022']","('+39.9318775', '-075.3401110')"
420454078021,045,1703.0,1645.0,0.9659424544920728,76.0,False,0,"['420454078025', '420454012004', '420454081031', '420454012001', '420454080023', '420454081032', '420454095003', '420454078022', '420454095004']","('+39.9465989', '-075.3375601')"
420454078041,045,821.0,778.0,0.9476248477466505,37.0,False,0,"['420454015012', '420454015011', '420454078043', '420454078044']","('+39.9380230', '-075.3121607')"
420454078014,045,1488.0,1435.0,0.9643817204301075,66.0,False,0,"['420454078025', '420454078011', '420454074011', '420454080023']","('+39.9276281', '-075.3580581')"
420454078032,045,1201.0,1148.0,0.9558701082431307,54.0,False,0,"['420454078023', '420454078052', '420454078034', '420454078033']","('+39.9244967', '-075.3295494')"
420454078043,045,901.0,863.0,0.9578246392896781,40.0,False,0,"['420454078031', '420454078042', '420454015012', '420454078041', '420454078044', '420454078034']","('+39.9322231', '-075.3166302')"
420454078051,045,694.0,633.0,0.9121037463976945,31.0,False,0,"['420454078031', '420454015012', '420454015023', '420454015021', '420454040031', '420454078052', '420454077001', '420454078034']","('+39.9188313', '-075.3157365')"
420454078061,045,1026.0,784.0,0.7641325536062378,46.0,False,0,"['420454078013', '420454076005', '420454077001', '420454076002', '420454078062', '420454077002', '420454078033']","('+39.9114250', '-075.3353599')"
420454078052,045,1109.0,1082.0,0.975653742110009,49.0,False,0,"['420454078031', '420454078032', '420454078051', '420454077001', '420454078034', '420454078033']","('+39.9185493', '-075.3228117')"
420454077001,045,1569.0,1331.0,0.8483110261312938,70.0,False,0,"['420454040031', '420454040041', '420454078051', '420454078061', '420454078052', '420454077002', '420454078033']","('+39.9138889', '-075.3254325')"
420454078044,045,1448.0,1405.0,0.9703038674033149,65.0,False,0,"['420454012004', '420454078042', '420454015011', '420454078041', '420454078043', '420454078022', '420454013011']","('+39.9391552', '-075.3190260')"
420454078062,045,619.0,508.0,0.8206785137318255,28.0,False,0,"['420454076005', '420454076006', '420454106022', '420454076003', '420454078061', '420454076002', '420454077002']","('+39.9029769', '-075.3363054')"
420454078012,045,1105.0,1089.0,0.9855203619909503,49.0,False,0,"['420454078013', '420454078011', '420454078023', '420454078033']","('+39.9195195', '-075.3435226')"
420454077002,045,1097.0,566.0,0.5159525979945305,49.0,False,0,"['420454106023', '420454106022', '420454040041', '420454106024', '420454078061', '420454077001', '420454078062']","('+39.9104195', '-075.3264148')"
420454078034,045,2383.0,2119.0,0.8892152748636173,106.0,False,0,"['420454078031', '420454078023', '420454078042', '420454078032', '420454078043', '420454078051', '420454078052', '420454078022']","('+39.9277574', '-075.3255792')"
420454078022,045,1985.0,1921.0,0.9677581863979848,89.0,False,0,"['420454078025', '420454012004', '420454078023', '420454078042', '420454078024', '420454078021', '420454012001', '420454078044', '420454078034', '420454013011']","('+39.9390396', '-075.3335959')"
420454078033,045,1096.0,1048.0,0.9562043795620438,49.0,False,0,"['420454078013', '420454078011', '420454078023', '420454078032', '420454078061', '420454078052', '420454077001', '420454078012']","('+39.9215825', '-075.3330227')"
